Flow ID	Src IP	Src Port	Dst IP	Dst Port	Protocol	Timestamp	Flow Duration	Total Fwd Packet	Total Bwd packets	Total Length of Fwd Packet	Total Length of Bwd Packet	Fwd Packet Length Max	Fwd Packet Length Min	Fwd Packet Length Mean	Fwd Packet Length Std	Bwd Packet Length Max	Bwd Packet Length Min	Bwd Packet Length Mean	Bwd Packet Length Std	Flow Bytes/s	Flow Packets/s	Flow IAT Mean	Flow IAT Std	Flow IAT Max	Flow IAT Min	Fwd IAT Total	Fwd IAT Mean	Fwd IAT Std	Fwd IAT Max	Fwd IAT Min	Bwd IAT Total	Bwd IAT Mean	Bwd IAT Std	Bwd IAT Max	Bwd IAT Min	Fwd PSH Flags	Bwd PSH Flags	Fwd URG Flags	Bwd URG Flags	Fwd Header Length	Bwd Header Length	Fwd Packets/s	Bwd Packets/s	Packet Length Min	Packet Length Max	Packet Length Mean	Packet Length Std	Packet Length Variance	FIN Flag Count	SYN Flag Count	RST Flag Count	PSH Flag Count	ACK Flag Count	URG Flag Count	CWR Flag Count	ECE Flag Count	Down/Up Ratio	Average Packet Size	Fwd Segment Size Avg	Bwd Segment Size Avg	Fwd Bytes/Bulk Avg	Fwd Packet/Bulk Avg	Fwd Bulk Rate Avg	Bwd Bytes/Bulk Avg	Bwd Packet/Bulk Avg	Bwd Bulk Rate Avg	Subflow Fwd Packets	Subflow Fwd Bytes	Subflow Bwd Packets	Subflow Bwd Bytes	FWD Init Win Bytes	Bwd Init Win Bytes	Fwd Act Data Pkts	Fwd Seg Size Min	Active Mean	Active Std	Active Max	Active Min	Idle Mean	Idle Std	Idle Max	Idle Min	Activity	Stage
192.168.3.29-8.8.8.8-52431-53-17	192.168.3.29	52431	8.8.8.8	53	17	19/07/2019 16:31	14060	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19416.78521	284.4950213	4686.666667	8049.16917	13981	14	0	0	0	0	0	14060	7030	9922.122354	14046	14	0	0	0	0	8	24	71.12375533	213.371266	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-54680-53-17	192.168.3.29	54680	8.8.8.8	53	17	19/07/2019 19:26	14522	1	3	62	230	62	62	62	0	90	62	76.66666667	14.04753834	20107.42322	275.4441537	4840.666667	8285.645499	14408	18	0	0	0	0	0	14522	7261	10243.14883	14504	18	0	0	0	0	8	24	68.86103842	206.5831153	62	90	70.8	12.77497554	163.2	0	0	0	0	0	0	0	0	3	88.5	62	76.66666667	0	0	0	0	0	0	1	62	3	230	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-34497-53-17	192.168.3.29	34497	8.8.8.8	53	17	19/07/2019 14:16	14147	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19297.377535900003	282.7454584	4715.666667	8103.715588	14073	16	0	0	0	0	0	14147	7073.5	9980.812216	14131	16	0	0	0	0	8	24	70.6863646	212.0590938	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-53643-53-17	192.168.3.29	53643	8.8.8.8	53	17	19/07/2019 16:23	14036	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19449.98575	284.9814762	4678.666667	8036.177284	13958	14	0	0	0	0	0	14036	7018	9905.151791	14022	14	0	0	0	0	8	24	71.24536905	213.7361072	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-4001-6	192.168.3.29	47957	206.207.50.50	4001	6	19/07/2019 15:16	331	0	2	0	0	0	0	0	0	0	0	0	0	0	6042.296073	331	0	331	331	0	0	0	0	0	331	331	0	331	331	0	0	0	0	0	44	0	6042.296073	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-192.168.3.31-34788-9200-6	192.168.3.29	34788	192.168.3.31	9200	6	19/07/2019 22:28	59997256	15	14	15432	4485	4096	0	1028.8	1464.291745	2039	0	320.3571429	524.5437002	331.9651819	0.483355439	2142759.143	5576743.438	25034385	11	59991472	4285105.143	7396421.9132199995	25034385	131	59997241	4615172.385	7591331.8685800005	25034794	449	0	1	0	0	480	448	0.250011434	0.233344005	0	4096	731.8666667	1159.620977	1344720.809	0	0	0	1	1	0	0	0	0	757.1034482760001	1028.8	320.3571429	0	0	0	0	0	0	15	15432	14	4485	-1	6751	8	0	4010023.6666699997	6933176.372	12015766	5784	15986805.67	8606842.119	25034385	7901596	Normal	Benign
192.168.3.29-8.8.8.8-57274-53-17	192.168.3.29	57274	8.8.8.8	53	17	19/07/2019 19:59	13952	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19567.08716	286.6972477	4650.666667	7981.640955	13867	11	0	0	0	0	0	13952	6976	9849.997462	13941	11	0	0	0	0	8	24	71.67431193	215.0229358	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-39457-53-17	192.168.3.29	39457	8.8.8.8	53	17	19/07/2019 13:35	21085	1	3	45	228	45	45	45	0	106	45	76	30.5122926	12947.59308	189.7083235	7028.333333	97.78718389	7140	6958	0	0	0	0	0	21085	10542.5	5069.248514	14127	6958	0	0	0	0	8	24	47.42708086	142.2812426	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-41119-53-17	192.168.3.29	41119	8.8.8.8	53	17	19/07/2019 17:37	13947	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19574.10196	286.8000287	4649	7989.992678	13875	10	0	0	0	0	0	13947	6973.5	9847.876142	13937	10	0	0	0	0	8	24	71.70000717	215.1000215	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-9200-6	192.168.3.29	47957	206.207.50.50	9200	6	19/07/2019 15:17	375	0	2	0	0	0	0	0	0	0	0	0	0	0	5333.333333	375	0	375	375	0	0	0	0	0	375	375	0	375	375	0	0	0	0	0	44	0	5333.333333	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-53701-53-17	192.168.3.29	53701	8.8.8.8	53	17	19/07/2019 19:32	13989	1	3	40	224	40	40	40	0	112	40	74.66666667	36.07399802	18871.97083	285.938952	4663	8028.077977	13933	9	0	0	0	0	0	13989	6994.5	9878.98884	13980	9	0	0	0	0	8	24	71.48473801	214.454214	40	112	60.8	31.799371063000002	1011.2	0	0	0	0	0	0	0	0	3	76	40	74.66666667	0	0	0	0	0	0	1	40	3	224	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-57929-53-17	192.168.3.29	57929	8.8.8.8	53	17	19/07/2019 22:25	13933	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19593.770185900004	287.0882079	4644.333333	7988.823276	13869	11	0	0	0	0	0	13933	6966.5	9836.562433	13922	11	0	0	0	0	8	24	71.77205196	215.31615588900002	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-39398-53-17	192.168.3.29	39398	8.8.8.8	53	17	19/07/2019 19:28	15664	1	3	48	236	48	48	48	0	100	48	78.66666667	27.22743714	18130.74566	255.3626149	5221.333333	6784.784914	13055	1212	0	0	0	0	0	15664	7832	9362.093783	14452	1212	0	0	0	0	8	24	63.84065373	191.5219612	48	100	66.4	25.54995108	652.8	0	0	0	0	0	0	0	0	3	83	48	78.66666667	0	0	0	0	0	0	1	48	3	236	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-48919-53-17	192.168.3.29	48919	8.8.8.8	53	17	19/07/2019 19:28	18264	1	3	44	176	44	44	44	0	72	44	58.66666667	14.04753834	12045.5541	219.0100745	6088	7411.43252	14370	80	0	0	0	0	0	18264	9132	7520.787725	14450	3814	0	0	0	0	8	24	54.75251862	164.25755584799998	44	72	52.8	12.77497554	163.2	0	0	0	0	0	0	0	0	3	66	44	58.66666667	0	0	0	0	0	0	1	44	3	176	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-58324-53-17	192.168.3.29	58324	8.8.8.8	53	17	19/07/2019 19:31	14405	1	3	43	173	43	43	43	0	71	43	57.66666667	14.04753834	14994.79347	277.6813606	4801.666667	8140.329006	14201	36	0	0	0	0	0	14405	7202.5	10134.961494700001	14369	36	0	0	0	0	8	24	69.42034016	208.26102047900002	43	71	51.8	12.77497554	163.2	0	0	0	0	0	0	0	0	3	64.75	43	57.66666667	0	0	0	0	0	0	1	43	3	173	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-35043-53-17	192.168.3.29	35043	8.8.8.8	53	17	19/07/2019 19:28	14740	1	3	46	254	46	46	46	0	110	46	84.66666667	34.01960219	20352.78155	271.3704206	4913.333333	7777.609937	13894	379	0	0	0	0	0	14740	7370	9762.316221	14273	467	0	0	0	0	8	24	67.84260516	203.5278155	46	110	69.2	32.049961	1027.2	0	0	0	0	0	0	0	0	3	86.5	46	84.66666667	0	0	0	0	0	0	1	46	3	254	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-34868-53-17	192.168.3.29	34868	8.8.8.8	53	17	19/07/2019 14:47	14121	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19332.908434200002	283.2660576	4707	8070.552212	14026	16	0	0	0	0	0	14121	7060.5	9962.42744	14105	16	0	0	0	0	8	24	70.81651441	212.44954323299999	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-192.168.3.34-9002-43146-6	192.168.3.34	43146	192.168.3.29	9002	6	19/07/2019 20:37	74	0	2	0	0	0	0	0	0	0	0	0	0	0	27027.027026999996	74	0	74	74	0	0	0	0	0	74	74	0	74	74	0	0	0	0	0	64	0	27027.027026999996	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	235	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-2022-6	192.168.3.29	47957	206.207.50.50	2022	6	19/07/2019 15:16	331	0	2	0	0	0	0	0	0	0	0	0	0	0	6042.296073	331	0	331	331	0	0	0	0	0	331	331	0	331	331	0	0	0	0	0	44	0	6042.296073	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-389-6	192.168.3.29	47957	206.207.50.50	389	6	19/07/2019 15:16	348	0	2	0	0	0	0	0	0	0	0	0	0	0	5747.126437	348	0	348	348	0	0	0	0	0	348	348	0	348	348	0	0	0	0	0	44	0	5747.126437	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-44116-53-17	192.168.3.29	44116	8.8.8.8	53	17	19/07/2019 17:11	13962	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19553.07263	286.4919066	4654	7958.918205	13844	11	0	0	0	0	0	13962	6981	9857.06853	13951	11	0	0	0	0	8	24	71.62297665	214.86893	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-1972-6	192.168.3.29	47957	206.207.50.50	1972	6	19/07/2019 15:16	356	0	2	0	0	0	0	0	0	0	0	0	0	0	5617.977528	356	0	356	356	0	0	0	0	0	356	356	0	356	356	0	0	0	0	0	44	0	5617.977528	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-54997-53-17	192.168.3.29	54997	8.8.8.8	53	17	19/07/2019 15:35	13989	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19515.33348	285.938952	4663	8011.644837	13914	11	0	0	0	0	0	13989	6994.5	9876.160413	13978	11	0	0	0	0	8	24	71.48473801	214.454214	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47958-1076-6	192.168.3.29	47958	206.207.50.50	1076	6	19/07/2019 15:17	363	0	2	0	0	0	0	0	0	0	0	0	0	0	5509.641873	363	0	363	363	0	0	0	0	0	363	363	0	363	363	0	0	0	0	0	44	0	5509.641873	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-21-6	192.168.3.29	47957	206.207.50.50	21	6	19/07/2019 15:16	250	1	2	0	0	0	0	0	0	0	0	0	0	0	12000	125	159.8061325	238	12	0	0	0	0	0	238	238	0	238	238	0	0	0	0	20	48	4000	8000	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	-1	29200	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-1105-6	192.168.3.29	47957	206.207.50.50	1105	6	19/07/2019 15:16	336	0	2	0	0	0	0	0	0	0	0	0	0	0	5952.380952	336	0	336	336	0	0	0	0	0	336	336	0	336	336	0	0	0	0	0	44	0	5952.380952	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-1095-6	192.168.3.29	47957	206.207.50.50	1095	6	19/07/2019 15:17	352	0	2	0	0	0	0	0	0	0	0	0	0	0	5681.818182	352	0	352	352	0	0	0	0	0	352	352	0	352	352	0	0	0	0	0	44	0	5681.818182	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-44725-53-17	192.168.3.29	44725	8.8.8.8	53	17	19/07/2019 17:27	14122	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19331.539441999998	283.2459992	4707.333333	8068.529565	14024	18	0	0	0	0	0	14122	7061	9960.30612	14104	18	0	0	0	0	8	24	70.81149979	212.4344994	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-198.54.12.127-51018-443-6	192.168.3.29	51018	198.54.12.127	443	6	19/07/2019 19:39	20	0	2	0	0	0	0	0	0	0	0	0	0	0	100000	20	0	20	20	0	0	0	0	0	20	20	0	20	20	0	0	0	0	0	64	0	100000	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	17788	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-33895-53-17	192.168.3.29	33895	8.8.8.8	53	17	19/07/2019 21:11	14200	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19225.352112700002	281.6901408	4733.333333	8102.288339	14089	29	0	0	0	0	0	14200	7100	9999.9041	14171	29	0	0	0	0	8	24	70.42253521	211.2676056	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-60862-53-17	192.168.3.29	60862	8.8.8.8	53	17	19/07/2019 17:19	14237	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19175.388073299997	280.958067	4745.666667	8127.15758	14130	16	0	0	0	0	0	14237	7118.5	10044.45183	14221	16	0	0	0	0	8	24	70.23951675	210.7185503	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-58590-53-17	192.168.3.29	58590	8.8.8.8	53	17	19/07/2019 21:37	14041	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19443.059611099998	284.8799943	4680.333333	8033.881337	13957	13	0	0	0	0	0	14041	7020.5	9910.101538	14028	13	0	0	0	0	8	24	71.21999858	213.6599957	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-554-6	192.168.3.29	47957	206.207.50.50	554	6	19/07/2019 15:16	390	0	2	0	0	0	0	0	0	0	0	0	0	0	5128.205128	390	0	390	390	0	0	0	0	0	390	390	0	390	390	0	0	0	0	0	44	0	5128.205128	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-43629-53-17	192.168.3.29	43629	8.8.8.8	53	17	19/07/2019 19:26	16172	1	3	62	230	62	62	62	0	90	62	76.66666667	14.04753834	18055.89908	247.3410834	5390.666667	6255.599838	12614	1768	0	0	0	0	0	16172	8086	8903.888588700001	14382	1790	0	0	0	0	8	24	61.83527084	185.5058125	62	90	70.8	12.77497554	163.2	0	0	0	0	0	0	0	0	3	88.5	62	76.66666667	0	0	0	0	0	0	1	62	3	230	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-16012-6	192.168.3.29	47957	206.207.50.50	16012	6	19/07/2019 15:18	460	0	2	0	0	0	0	0	0	0	0	0	0	0	4347.826087	460	0	460	460	0	0	0	0	0	460	460	0	460	460	0	0	0	0	0	44	0	4347.826087	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47958-8089-6	192.168.3.29	47958	206.207.50.50	8089	6	19/07/2019 15:16	292	0	2	0	0	0	0	0	0	0	0	0	0	0	6849.315068	292	0	292	292	0	0	0	0	0	292	292	0	292	292	0	0	0	0	0	44	0	6849.315068	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-44277-53-17	192.168.3.29	44277	8.8.8.8	53	17	19/07/2019 20:56	14091	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19374.068554400004	283.86913632799997	4697	8066.212742	14011	11	0	0	0	0	0	14091	7045.5	9948.285305	14080	11	0	0	0	0	8	24	70.96728408199999	212.90185224599998	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
172.217.14.66-192.168.3.29-443-36958-6	192.168.3.29	36958	172.217.14.66	443	6	19/07/2019 19:32	27	1	2	0	0	0	0	0	0	0	0	0	0	0	111111.11111099999	13.5	9.192388155	20	7	0	0	0	0	0	20	20	0	20	20	0	0	0	0	20	52	37037.03704	74074.07407	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	0	-1	244	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-57389-53-17	192.168.3.29	57389	8.8.8.8	53	17	19/07/2019 20:15	14017	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19476.35015	285.3677677	4672.333333	7821.661226	13704	145	0	0	0	0	0	14017	7008.5	9706.454785	13872	145	0	0	0	0	8	24	71.34194193	214.0258258	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-41115-53-17	192.168.3.29	41115	8.8.8.8	53	17	19/07/2019 18:55	15181	1	3	45	228	45	45	45	0	106	45	76	30.5122926	17983.005072099997	263.48725380400003	5060.333333	6846.511252699999	12966	1101	0	0	0	0	0	15181	7590.5	9177.538913	14080	1101	0	0	0	0	8	24	65.87181345100001	197.6154404	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-38686-53-17	192.168.3.29	38686	8.8.8.8	53	17	19/07/2019 16:16	20350	1	3	45	228	45	45	45	0	106	45	76	30.5122926	13415.23342	196.5601966	6783.333333	780.1514810169999	7679	6252	0	0	0	0	0	20350	10175	5547.959805	14098	6252	0	0	0	0	8	24	49.14004914	147.4201474	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-60367-53-17	192.168.3.29	60367	8.8.8.8	53	17	19/07/2019 16:39	14001	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19498.607242299997	285.693879	4667	8016.840961	13924	12	0	0	0	0	0	14001	7000.5	9883.231481	13989	12	0	0	0	0	8	24	71.42346975	214.2704093	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-57279-53-17	192.168.3.29	57279	8.8.8.8	53	17	19/07/2019 19:25	14317	1	3	48	236	48	48	48	0	100	48	78.66666667	27.22743714	19836.55794	279.38813997299997	4772.333333	8211.385044	14254	13	0	0	0	0	0	14317	7158.5	10105.26301	14304	13	0	0	0	0	8	24	69.84703499	209.541105	48	100	66.4	25.54995108	652.8	0	0	0	0	0	0	0	0	3	83	48	78.66666667	0	0	0	0	0	0	1	48	3	236	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-41276-53-17	192.168.3.29	41276	8.8.8.8	53	17	19/07/2019 21:18	14110	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19347.98016	283.48688873099996	4703.333333	7956.249703	13890	34	0	0	0	0	0	14110	7055	9929.193421	14076	34	0	0	0	0	8	24	70.87172218	212.6151665	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-49179-53-17	192.168.3.29	49179	8.8.8.8	53	17	19/07/2019 19:12	14103	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19357.58349	283.627597	4701	8086.102708	14038	13	0	0	0	0	0	14103	7051.5	9953.942159	14090	13	0	0	0	0	8	24	70.90689924	212.72069772400002	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-1301-6	192.168.3.29	47957	206.207.50.50	1301	6	19/07/2019 15:16	318	0	2	0	0	0	0	0	0	0	0	0	0	0	6289.308176	318	0	318	318	0	0	0	0	0	318	318	0	318	318	0	0	0	0	0	44	0	6289.308176	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47958-1272-6	192.168.3.29	47958	206.207.50.50	1272	6	19/07/2019 15:16	316	0	2	0	0	0	0	0	0	0	0	0	0	0	6329.113924	316	0	316	316	0	0	0	0	0	316	316	0	316	316	0	0	0	0	0	44	0	6329.113924	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-11111-6	192.168.3.29	47957	206.207.50.50	11111	6	19/07/2019 15:16	408	0	2	0	0	0	0	0	0	0	0	0	0	0	4901.960784	408	0	408	408	0	0	0	0	0	408	408	0	408	408	0	0	0	0	0	44	0	4901.960784	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-206.207.50.50-47957-3546-6	192.168.3.29	47957	206.207.50.50	3546	6	19/07/2019 15:16	376	0	2	0	0	0	0	0	0	0	0	0	0	0	5319.148936	376	0	376	376	0	0	0	0	0	376	376	0	376	376	0	0	0	0	0	44	0	5319.148936	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-42042-53-17	192.168.3.29	42042	8.8.8.8	53	17	19/07/2019 16:23	14097	1	3	45	228	45	45	45	0	106	45	76	30.5122926	19365.822515400003	283.7483152	4699	7995.322195	13931	30	0	0	0	0	0	14097	7048.5	9925.657888	14067	30	0	0	0	0	8	24	70.93707881	212.8112364	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
192.168.3.29-8.8.8.8-40252-53-17	192.168.3.29	40252	8.8.8.8	53	17	19/07/2019 13:44	16378	1	3	45	228	45	45	45	0	106	45	76	30.5122926	16668.701917200004	244.2300647	5459.333333	5356.1121471999995	11644	2348	0	0	0	0	0	16378	8189	8260.421418	14030	2348	0	0	0	0	8	24	61.057516180200004	183.1725485	45	106	63.6	27.45541841	753.8	0	0	0	0	0	0	0	0	3	79.5	45	76	0	0	0	0	0	0	1	45	3	228	-1	-1	1	0	0	0	0	0	0	0	0	0	Normal	Benign
